Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type
22/05/2024,PA010,Tokyo,New York,Business Class,622.8,No,0,Egg Free
05/07/2024,PA011,Perth,Tokyo,First Class,436.0,No,3,Egg Free
17/01/2024,PA002,New York,London,Economy,2800.0,No,1,Vegetarian
27/01/2024,PA003,London,Perth,Economy,3445.0,No,3,Dairy Free
19/05/2024,PA008,Perth,New York,Economy,1635.0,No,0,Vegan
18/07/2024,PA002,New York,London,First Class,571.0,No,3,Dairy Free
12/08/2024,PA001,London,New York,Economy,2415.0,No,3,Dairy Free
10/02/2024,PA002,New York,London,Business Class,822.0,No,3,Nut Free
21/03/2024,PA001,London,New York,Business Class,564.0,No,3,Nut Free
01/02/2024,PA012,Tokyo,Perth,Premium Economy,887.5,No,2,
04/11/2024,PA007,New York,Perth,Business Class,516.0,No,2,
20/03/2024,PA003,London,Perth,Economy,2335.0,No,0,Egg Free
10/10/2024,PA002,New York,London,Economy,2230.0,No,2,Egg Free
12/05/2024,PA006,Tokyo,London,Economy,2265.0,No,0,Vegetarian
25/08/2024,PA008,Perth,New York,Premium Economy,957.5,No,2,Vegan
22/03/2024,PA008,Perth,New York,Business Class,603.6,No,1,Egg Free
29/12/2024,PA002,New York,London,First Class,441.0,No,3,
11/04/2024,PA008,Perth,New York,First Class,552.0,No,1,Vegetarian
01/10/2024,PA011,Perth,Tokyo,First Class,227.0,No,1,
30/01/2024,PA002,New York,London,First Class,545.0,No,3,Vegan
04/03/2024,PA004,Perth,London,Business Class,762.0,No,3,Vegetarian
29/08/2024,PA009,New York,Tokyo,Premium Economy,1680.0,No,0,Vegetarian
06/03/2024,PA006,Tokyo,London,Premium Economy,940.0,No,2,Vegetarian
05/05/2024,PA009,New York,Tokyo,Economy,1360.0,No,3,Nut Free
14/06/2024,PA008,Perth,New York,First Class,245.0,No,1,Dairy Free
16/01/2024,PA010,Tokyo,New York,Economy,2410.0,No,2,Egg Free
16/08/2024,PA005,London,Tokyo,Premium Economy,960.0,No,0,Nut Free
