Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type
19/08/2024,PA008,Perth,New York,Economy,1985.0,Yes,3,Dairy Free
04/10/2024,PA006,Tokyo,London,Business Class,357.6,Yes,0,Egg Free
23/05/2024,PA010,Tokyo,New York,Business Class,492.0,Yes,3,
04/07/2024,PA007,New York,Perth,Premium Economy,1750.0,Yes,0,Nut Free
31/01/2024,PA004,Perth,London,Economy,2845.0,Yes,0,Nut Free
06/10/2024,PA001,London,New York,Business Class,776.4,Yes,2,Vegan
15/11/2024,PA012,Tokyo,Perth,Business Class,456.0,Yes,2,Egg Free
17/09/2024,PA005,London,Tokyo,Economy,2995.0,Yes,0,Vegan
03/01/2024,PA008,Perth,New York,Business Class,558.0,Yes,2,Dairy Free
23/10/2024,PA003,London,Perth,Business Class,406.8,Yes,3,Vegan
30/10/2024,PA008,Perth,New York,Economy,2310.0,Yes,2,Egg Free
05/07/2024,PA001,London,New York,Premium Economy,835.0,Yes,2,Vegetarian
02/12/2024,PA004,Perth,London,Business Class,482.4,Yes,1,Vegan
22/02/2024,PA012,Tokyo,Perth,First Class,231.0,Yes,1,
07/12/2024,PA010,Tokyo,New York,Business Class,548.4,Yes,0,Vegetarian
29/10/2024,PA004,Perth,London,Premium Economy,905.0,Yes,3,Vegetarian
20/11/2024,PA006,Tokyo,London,First Class,627.0,Yes,3,Vegetarian
01/06/2024,PA011,Perth,Tokyo,Business Class,532.8,Yes,0,Vegetarian
23/07/2024,PA001,London,New York,First Class,418.0,Yes,2,Vegan
07/03/2024,PA002,New York,London,First Class,632.0,Yes,2,
25/07/2024,PA008,Perth,New York,Business Class,766.8,Yes,0,Vegetarian
14/05/2024,PA011,Perth,Tokyo,First Class,503.0,Yes,3,Vegan
08/04/2024,PA006,Tokyo,London,Premium Economy,782.5,Yes,3,
06/06/2024,PA007,New York,Perth,Premium Economy,1565.0,Yes,2,Egg Free
25/12/2024,PA003,London,Perth,Premium Economy,1225.0,Yes,2,Vegan
19/08/2024,PA007,New York,Perth,Economy,3105.0,Yes,1,
06/10/2024,PA008,Perth,New York,Premium Economy,1632.5,Yes,3,Vegan
28/02/2024,PA011,Perth,Tokyo,Business Class,626.4,Yes,0,Nut Free
28/09/2024,PA002,New York,London,First Class,521.0,Yes,3,Dairy Free
16/02/2024,PA010,Tokyo,New York,Business Class,259.2,Yes,0,Vegetarian
09/07/2024,PA006,Tokyo,London,First Class,365.0,Yes,2,Dairy Free
14/12/2024,PA011,Perth,Tokyo,Premium Economy,1027.5,Yes,2,Dairy Free
09/05/2024,PA012,Tokyo,Perth,Economy,2225.0,Yes,3,Nut Free
12/11/2024,PA003,London,Perth,Premium Economy,1392.5,Yes,0,Nut Free
12/02/2024,PA006,Tokyo,London,Premium Economy,1075.0,Yes,0,Egg Free
11/05/2024,PA003,London,Perth,Economy,2000.0,Yes,1,Vegetarian
21/03/2024,PA011,Perth,Tokyo,Economy,1465.0,Yes,3,Nut Free
27/08/2024,PA003,London,Perth,First Class,422.0,Yes,1,Dairy Free
18/03/2024,PA002,New York,London,Business Class,409.2,Yes,0,
01/12/2024,PA004,Perth,London,Premium Economy,1580.0,Yes,0,Dairy Free
16/12/2024,PA004,Perth,London,Economy,2770.0,Yes,0,Dairy Free
19/04/2024,PA011,Perth,Tokyo,First Class,484.0,Yes,1,Vegetarian
25/12/2024,PA006,Tokyo,London,Economy,3350.0,Yes,0,Nut Free
12/10/2024,PA008,Perth,New York,First Class,604.0,Yes,3,Vegetarian
07/09/2024,PA010,Tokyo,New York,First Class,697.0,Yes,2,
02/10/2024,PA004,Perth,London,Economy,2420.0,Yes,0,Nut Free
22/05/2024,PA009,New York,Tokyo,First Class,693.0,Yes,0,Dairy Free
03/11/2024,PA008,Perth,New York,Economy,2000.0,Yes,2,Dairy Free
08/08/2024,PA002,New York,London,First Class,548.0,Yes,1,Dairy Free
17/10/2024,PA007,New York,Perth,Premium Economy,715.0,Yes,1,
04/12/2024,PA004,Perth,London,Business Class,442.8,Yes,2,Nut Free
04/09/2024,PA009,New York,Tokyo,Business Class,642.0,Yes,3,
09/04/2024,PA005,London,Tokyo,Economy,1350.0,Yes,1,
29/04/2024,PA011,Perth,Tokyo,Economy,2785.0,Yes,1,Dairy Free
12/08/2024,PA008,Perth,New York,First Class,310.0,Yes,3,Dairy Free
23/05/2024,PA011,Perth,Tokyo,Business Class,302.4,Yes,1,Vegetarian
04/08/2024,PA010,Tokyo,New York,Economy,3390.0,Yes,0,
21/08/2024,PA004,Perth,London,Premium Economy,1317.5,Yes,3,Dairy Free
25/04/2024,PA011,Perth,Tokyo,Economy,2135.0,Yes,0,Dairy Free
11/03/2024,PA007,New York,Perth,Premium Economy,722.5,Yes,2,Vegetarian
14/10/2024,PA007,New York,Perth,First Class,219.0,Yes,0,Vegan
23/01/2024,PA002,New York,London,Business Class,409.2,Yes,1,Nut Free
25/05/2024,PA002,New York,London,Premium Economy,795.0,Yes,3,Egg Free
15/07/2024,PA002,New York,London,Premium Economy,892.5,Yes,1,Dairy Free
15/12/2024,PA002,New York,London,Business Class,626.4,Yes,3,Vegetarian
28/11/2024,PA008,Perth,New York,Business Class,740.4,Yes,2,Vegan
07/12/2024,PA006,Tokyo,London,First Class,214.0,Yes,2,
10/08/2024,PA005,London,Tokyo,Economy,2530.0,Yes,2,Egg Free
01/12/2024,PA010,Tokyo,New York,Premium Economy,942.5,Yes,0,Dairy Free
26/08/2024,PA009,New York,Tokyo,Economy,1150.0,Yes,2,
02/12/2024,PA005,London,Tokyo,First Class,651.0,Yes,3,Egg Free
09/09/2024,PA011,Perth,Tokyo,Premium Economy,847.5,Yes,2,Dairy Free
02/07/2024,PA001,London,New York,First Class,295.0,Yes,3,Egg Free
22/03/2024,PA010,Tokyo,New York,Economy,1985.0,Yes,0,
26/08/2024,PA006,Tokyo,London,First Class,399.0,Yes,2,Dairy Free
01/03/2024,PA005,London,Tokyo,Premium Economy,877.5,Yes,3,
08/01/2024,PA007,New York,Perth,Premium Economy,1110.0,Yes,2,Vegetarian
15/04/2024,PA004,Perth,London,First Class,646.0,Yes,3,Egg Free
10/08/2024,PA004,Perth,London,Business Class,435.6,Yes,1,Vegetarian
25/05/2024,PA002,New York,London,First Class,543.0,Yes,0,Dairy Free
05/03/2024,PA003,London,Perth,Premium Economy,1192.5,Yes,1,
29/01/2024,PA007,New York,Perth,Premium Economy,1122.5,Yes,3,Egg Free
18/10/2024,PA009,New York,Tokyo,Economy,2295.0,Yes,2,Nut Free
12/12/2024,PA010,Tokyo,New York,First Class,566.0,Yes,1,Nut Free
26/06/2024,PA006,Tokyo,London,Business Class,315.6,Yes,3,Vegetarian
15/08/2024,PA001,London,New York,Business Class,598.8,Yes,1,Nut Free
21/08/2024,PA001,London,New York,Business Class,249.6,Yes,3,Vegan
28/01/2024,PA009,New York,Tokyo,Business Class,613.2,Yes,1,Vegan
20/09/2024,PA003,London,Perth,Premium Economy,920.0,Yes,1,
16/04/2024,PA010,Tokyo,New York,Business Class,280.8,Yes,2,Egg Free
25/07/2024,PA002,New York,London,First Class,296.0,Yes,2,Vegan
17/12/2024,PA010,Tokyo,New York,Premium Economy,1307.5,Yes,1,Egg Free
02/09/2024,PA011,Perth,Tokyo,Business Class,427.2,Yes,2,Dairy Free
28/12/2024,PA002,New York,London,First Class,295.0,Yes,2,
31/07/2024,PA002,New York,London,First Class,501.0,Yes,1,
18/08/2024,PA005,London,Tokyo,Business Class,338.4,Yes,0,
22/02/2024,PA007,New York,Perth,Economy,2835.0,Yes,1,Vegan
19/11/2024,PA006,Tokyo,London,Business Class,330.0,Yes,2,Nut Free
12/01/2024,PA007,New York,Perth,Economy,2125.0,Yes,0,Vegetarian
29/12/2024,PA004,Perth,London,Business Class,550.8,Yes,0,Nut Free
04/02/2024,PA001,London,New York,Business Class,828.0,Yes,0,
07/06/2024,PA010,Tokyo,New York,Business Class,674.4,Yes,3,Vegetarian
19/05/2024,PA002,New York,London,First Class,239.0,Yes,0,Vegan
09/01/2024,PA012,Tokyo,Perth,Business Class,507.6,Yes,0,Dairy Free
23/03/2024,PA002,New York,London,Premium Economy,1625.0,Yes,0,Nut Free
20/01/2024,PA002,New York,London,First Class,201.0,Yes,1,Nut Free
23/02/2024,PA009,New York,Tokyo,Premium Economy,622.5,Yes,2,Vegetarian
25/09/2024,PA011,Perth,Tokyo,First Class,457.0,Yes,3,Nut Free
09/12/2024,PA010,Tokyo,New York,Premium Economy,1142.5,Yes,2,Vegan
14/01/2024,PA004,Perth,London,Economy,1020.0,Yes,0,Nut Free
08/09/2024,PA001,London,New York,First Class,427.0,Yes,1,Egg Free
26/07/2024,PA008,Perth,New York,Premium Economy,1410.0,Yes,0,Vegetarian
07/02/2024,PA009,New York,Tokyo,Premium Economy,1397.5,Yes,3,Vegan
15/07/2024,PA006,Tokyo,London,First Class,531.0,Yes,3,Egg Free
31/01/2024,PA010,Tokyo,New York,First Class,387.0,Yes,3,
12/06/2024,PA006,Tokyo,London,Business Class,525.6,Yes,3,Nut Free
07/03/2024,PA009,New York,Tokyo,Business Class,612.0,Yes,3,Nut Free
08/03/2024,PA004,Perth,London,First Class,524.0,Yes,3,Egg Free
26/03/2024,PA011,Perth,Tokyo,First Class,529.0,Yes,0,
07/02/2024,PA002,New York,London,Business Class,638.4,Yes,0,Nut Free
15/06/2024,PA004,Perth,London,First Class,453.0,Yes,3,Nut Free
01/09/2024,PA009,New York,Tokyo,First Class,247.0,Yes,3,Egg Free
03/04/2024,PA010,Tokyo,New York,Business Class,840.0,Yes,1,Vegan
23/02/2024,PA002,New York,London,Business Class,826.8,Yes,1,
14/09/2024,PA011,Perth,Tokyo,Premium Economy,1662.5,Yes,0,Nut Free
10/03/2024,PA008,Perth,New York,Business Class,398.4,Yes,1,Egg Free
04/03/2024,PA010,Tokyo,New York,First Class,636.0,Yes,0,Dairy Free
14/10/2024,PA006,Tokyo,London,Premium Economy,505.0,Yes,3,Vegetarian
04/05/2024,PA012,Tokyo,Perth,First Class,440.0,Yes,3,Egg Free
22/07/2024,PA005,London,Tokyo,Business Class,246.0,Yes,1,Dairy Free
16/07/2024,PA011,Perth,Tokyo,Business Class,649.2,Yes,1,Nut Free
21/08/2024,PA004,Perth,London,Economy,1675.0,Yes,0,Vegetarian
31/08/2024,PA011,Perth,Tokyo,Economy,3465.0,Yes,3,Dairy Free
03/01/2024,PA010,Tokyo,New York,Premium Economy,1490.0,Yes,3,Vegetarian
25/07/2024,PA009,New York,Tokyo,First Class,272.0,Yes,3,Dairy Free
08/09/2024,PA007,New York,Perth,Economy,1450.0,Yes,1,Dairy Free
08/01/2024,PA012,Tokyo,Perth,Business Class,679.2,Yes,3,Vegan
23/06/2024,PA010,Tokyo,New York,Economy,3490.0,Yes,2,
13/08/2024,PA004,Perth,London,Business Class,585.6,Yes,0,Nut Free
02/01/2024,PA012,Tokyo,Perth,First Class,580.0,Yes,1,Vegetarian
09/01/2024,PA008,Perth,New York,Premium Economy,527.5,Yes,1,Vegetarian
28/03/2024,PA001,London,New York,Economy,1915.0,Yes,2,Dairy Free
13/10/2024,PA006,Tokyo,London,Business Class,609.6,Yes,1,Nut Free
07/01/2024,PA010,Tokyo,New York,First Class,467.0,Yes,2,Dairy Free
25/03/2024,PA004,Perth,London,First Class,474.0,Yes,0,Vegan
11/09/2024,PA003,London,Perth,Business Class,595.2,Yes,3,Egg Free
26/05/2024,PA002,New York,London,Premium Economy,575.0,Yes,3,
19/04/2024,PA003,London,Perth,Premium Economy,682.5,Yes,1,
06/05/2024,PA005,London,Tokyo,Premium Economy,1207.5,Yes,2,Egg Free
06/12/2024,PA006,Tokyo,London,First Class,292.0,Yes,1,Dairy Free
08/07/2024,PA005,London,Tokyo,Premium Economy,887.5,Yes,3,Nut Free
20/01/2024,PA008,Perth,New York,Business Class,724.8,Yes,2,Vegan
12/04/2024,PA009,New York,Tokyo,Premium Economy,1705.0,Yes,0,Egg Free
29/06/2024,PA006,Tokyo,London,First Class,593.0,Yes,1,
27/02/2024,PA007,New York,Perth,Economy,1665.0,Yes,0,Vegetarian
13/03/2024,PA012,Tokyo,Perth,Premium Economy,1297.5,Yes,3,
03/12/2024,PA011,Perth,Tokyo,Economy,1540.0,Yes,1,Vegan
15/10/2024,PA007,New York,Perth,Economy,2135.0,Yes,0,Vegan
30/04/2024,PA009,New York,Tokyo,Premium Economy,660.0,Yes,3,Egg Free
30/05/2024,PA001,London,New York,Economy,3425.0,Yes,2,Vegan
04/08/2024,PA011,Perth,Tokyo,Premium Economy,1107.5,Yes,2,Nut Free
10/09/2024,PA003,London,Perth,First Class,653.0,Yes,1,Nut Free
16/06/2024,PA008,Perth,New York,Premium Economy,1525.0,Yes,1,Vegetarian
26/01/2024,PA001,London,New York,Economy,1770.0,Yes,0,Egg Free
12/09/2024,PA004,Perth,London,First Class,457.0,Yes,0,Nut Free
24/07/2024,PA004,Perth,London,Economy,3350.0,Yes,0,
17/10/2024,PA003,London,Perth,First Class,351.0,Yes,2,Vegetarian
18/09/2024,PA012,Tokyo,Perth,Business Class,588.0,Yes,1,
10/11/2024,PA008,Perth,New York,Premium Economy,515.0,Yes,1,Vegetarian
16/07/2024,PA009,New York,Tokyo,Economy,2795.0,Yes,1,Dairy Free
25/04/2024,PA009,New York,Tokyo,Business Class,658.8,Yes,2,Nut Free
17/07/2024,PA006,Tokyo,London,Business Class,447.6,Yes,2,Egg Free
27/06/2024,PA002,New York,London,Business Class,508.8,Yes,0,Dairy Free
05/01/2024,PA007,New York,Perth,Premium Economy,1220.0,Yes,2,Dairy Free
03/05/2024,PA006,Tokyo,London,First Class,414.0,Yes,1,Vegan
09/05/2024,PA001,London,New York,First Class,355.0,Yes,1,Egg Free
11/01/2024,PA003,London,Perth,Economy,3410.0,Yes,0,Egg Free
22/04/2024,PA011,Perth,Tokyo,Premium Economy,1737.5,Yes,1,Vegetarian
07/06/2024,PA007,New York,Perth,Business Class,319.2,Yes,3,Dairy Free
28/02/2024,PA006,Tokyo,London,Business Class,687.6,Yes,1,Nut Free
13/08/2024,PA007,New York,Perth,First Class,525.0,Yes,2,Egg Free
16/09/2024,PA004,Perth,London,Business Class,807.6,Yes,3,Dairy Free
24/10/2024,PA009,New York,Tokyo,Economy,1375.0,Yes,0,
10/06/2024,PA006,Tokyo,London,Economy,2095.0,Yes,2,Egg Free
22/11/2024,PA008,Perth,New York,Business Class,577.2,Yes,1,Nut Free
21/12/2024,PA007,New York,Perth,Business Class,446.4,Yes,2,Vegetarian
15/06/2024,PA003,London,Perth,Premium Economy,935.0,Yes,3,Nut Free
09/10/2024,PA011,Perth,Tokyo,First Class,451.0,Yes,3,Vegetarian
21/05/2024,PA010,Tokyo,New York,Business Class,435.6,Yes,0,Egg Free
19/06/2024,PA003,London,Perth,Premium Economy,692.5,Yes,1,
14/08/2024,PA009,New York,Tokyo,Premium Economy,1565.0,Yes,1,Vegan
30/09/2024,PA004,Perth,London,Economy,2760.0,Yes,3,Nut Free
16/04/2024,PA011,Perth,Tokyo,Economy,2995.0,Yes,3,Vegan
01/09/2024,PA007,New York,Perth,First Class,206.0,Yes,0,Nut Free
18/08/2024,PA004,Perth,London,Economy,2195.0,Yes,3,Egg Free
10/11/2024,PA011,Perth,Tokyo,Premium Economy,1707.5,Yes,3,Nut Free
24/11/2024,PA001,London,New York,First Class,534.0,Yes,2,Dairy Free
23/01/2024,PA003,London,Perth,Economy,3225.0,Yes,0,Nut Free
16/02/2024,PA002,New York,London,Economy,2075.0,Yes,3,Nut Free
01/05/2024,PA006,Tokyo,London,Business Class,510.0,Yes,3,Nut Free
03/04/2024,PA007,New York,Perth,Business Class,829.2,Yes,0,Egg Free
21/04/2024,PA003,London,Perth,First Class,215.0,Yes,0,Egg Free
04/04/2024,PA008,Perth,New York,Business Class,837.6,Yes,2,Vegetarian
19/11/2024,PA005,London,Tokyo,Business Class,432.0,Yes,0,Dairy Free
29/07/2024,PA004,Perth,London,Economy,2700.0,Yes,3,
18/01/2024,PA009,New York,Tokyo,First Class,301.0,Yes,0,Vegetarian
12/11/2024,PA008,Perth,New York,Business Class,627.6,Yes,3,Egg Free
11/11/2024,PA008,Perth,New York,Premium Economy,590.0,Yes,1,Vegan
30/05/2024,PA008,Perth,New York,Premium Economy,547.5,Yes,0,Egg Free
31/03/2024,PA008,Perth,New York,Premium Economy,1415.0,Yes,2,Vegetarian
02/08/2024,PA002,New York,London,Premium Economy,510.0,Yes,1,Dairy Free
18/07/2024,PA010,Tokyo,New York,Premium Economy,1672.5,Yes,0,
10/05/2024,PA002,New York,London,Premium Economy,832.5,Yes,0,Dairy Free
13/10/2024,PA003,London,Perth,Business Class,300.0,Yes,0,Nut Free
13/11/2024,PA006,Tokyo,London,Business Class,385.2,Yes,2,Vegan
07/05/2024,PA007,New York,Perth,Business Class,520.8,Yes,3,Vegetarian
11/05/2024,PA011,Perth,Tokyo,First Class,417.0,Yes,0,Dairy Free
14/05/2024,PA006,Tokyo,London,Premium Economy,720.0,Yes,3,Egg Free
31/10/2024,PA008,Perth,New York,First Class,215.0,Yes,1,Nut Free
15/07/2024,PA004,Perth,London,First Class,344.0,Yes,3,Vegan
10/09/2024,PA002,New York,London,Economy,2825.0,Yes,2,Nut Free
10/07/2024,PA004,Perth,London,Premium Economy,1230.0,Yes,1,Nut Free
22/12/2024,PA010,Tokyo,New York,Premium Economy,1710.0,Yes,3,Nut Free
31/08/2024,PA008,Perth,New York,Economy,1975.0,Yes,2,Vegetarian
07/06/2024,PA008,Perth,New York,Business Class,672.0,Yes,1,Nut Free
05/09/2024,PA002,New York,London,Premium Economy,1507.5,Yes,3,Dairy Free
06/11/2024,PA005,London,Tokyo,Premium Economy,1380.0,Yes,1,Egg Free
06/12/2024,PA005,London,Tokyo,First Class,213.0,Yes,3,Vegan
02/10/2024,PA001,London,New York,Premium Economy,1687.5,Yes,0,Vegetarian
07/03/2024,PA006,Tokyo,London,Premium Economy,735.0,Yes,0,Nut Free
24/03/2024,PA010,Tokyo,New York,Premium Economy,1385.0,Yes,1,Nut Free
23/06/2024,PA008,Perth,New York,Premium Economy,1180.0,Yes,2,Dairy Free
03/10/2024,PA004,Perth,London,First Class,320.0,Yes,3,Dairy Free
23/02/2024,PA003,London,Perth,Business Class,270.0,Yes,1,
06/05/2024,PA011,Perth,Tokyo,First Class,425.0,Yes,3,Nut Free
09/10/2024,PA007,New York,Perth,First Class,205.0,Yes,0,Vegan
04/07/2024,PA001,London,New York,Premium Economy,1612.5,Yes,2,
14/11/2024,PA002,New York,London,Economy,3305.0,Yes,1,Dairy Free
19/09/2024,PA010,Tokyo,New York,Business Class,531.6,Yes,2,Nut Free
19/06/2024,PA012,Tokyo,Perth,Business Class,273.6,Yes,2,Egg Free
28/05/2024,PA003,London,Perth,Business Class,469.2,Yes,2,Vegan
14/03/2024,PA005,London,Tokyo,Business Class,332.4,Yes,3,Nut Free
25/08/2024,PA006,Tokyo,London,Premium Economy,547.5,Yes,2,Egg Free
08/01/2024,PA011,Perth,Tokyo,Business Class,840.0,Yes,2,Dairy Free
11/08/2024,PA011,Perth,Tokyo,First Class,481.0,Yes,3,
23/01/2024,PA001,London,New York,First Class,520.0,Yes,0,Dairy Free
08/04/2024,PA010,Tokyo,New York,Business Class,511.2,Yes,3,Dairy Free
21/03/2024,PA004,Perth,London,First Class,332.0,Yes,3,
03/05/2024,PA005,London,Tokyo,Premium Economy,510.0,Yes,2,
20/06/2024,PA002,New York,London,First Class,420.0,Yes,0,Egg Free
12/04/2024,PA002,New York,London,Economy,2060.0,Yes,2,Egg Free
01/05/2024,PA008,Perth,New York,Premium Economy,727.5,Yes,3,Vegan
22/01/2024,PA011,Perth,Tokyo,Economy,2105.0,Yes,3,Nut Free
31/03/2024,PA008,Perth,New York,Premium Economy,570.0,Yes,1,Nut Free
18/02/2024,PA012,Tokyo,Perth,Business Class,555.6,Yes,0,Egg Free
12/07/2024,PA009,New York,Tokyo,Economy,1230.0,Yes,3,Vegan
18/11/2024,PA011,Perth,Tokyo,First Class,372.0,Yes,3,Egg Free
10/11/2024,PA006,Tokyo,London,First Class,640.0,Yes,0,
13/03/2024,PA011,Perth,Tokyo,Economy,3465.0,Yes,3,Vegan
03/09/2024,PA003,London,Perth,Premium Economy,937.5,Yes,3,Vegan
10/06/2024,PA002,New York,London,First Class,246.0,Yes,3,Nut Free
26/06/2024,PA010,Tokyo,New York,Economy,2270.0,Yes,2,Dairy Free
25/09/2024,PA005,London,Tokyo,First Class,561.0,Yes,0,Vegetarian
22/12/2024,PA011,Perth,Tokyo,Premium Economy,1365.0,Yes,1,Dairy Free
01/08/2024,PA012,Tokyo,Perth,Premium Economy,1122.5,Yes,3,Vegetarian
05/11/2024,PA011,Perth,Tokyo,Economy,2210.0,Yes,2,
18/12/2024,PA008,Perth,New York,Economy,1075.0,Yes,1,Egg Free
11/12/2024,PA002,New York,London,First Class,216.0,Yes,2,
09/04/2024,PA001,London,New York,Economy,3150.0,Yes,1,Vegan
12/01/2024,PA006,Tokyo,London,Premium Economy,607.5,Yes,3,Vegetarian
01/06/2024,PA009,New York,Tokyo,Business Class,374.4,Yes,1,Dairy Free
08/04/2024,PA001,London,New York,Business Class,742.8,Yes,1,
02/05/2024,PA002,New York,London,First Class,694.0,Yes,2,
09/06/2024,PA007,New York,Perth,Business Class,498.0,Yes,3,Egg Free
03/10/2024,PA005,London,Tokyo,First Class,435.0,Yes,0,
12/05/2024,PA005,London,Tokyo,Economy,2025.0,Yes,0,Nut Free
23/07/2024,PA009,New York,Tokyo,Premium Economy,957.5,Yes,3,Egg Free
30/07/2024,PA006,Tokyo,London,Economy,1235.0,Yes,1,Nut Free
19/04/2024,PA007,New York,Perth,Economy,3385.0,Yes,3,Vegan
04/02/2024,PA004,Perth,London,Business Class,440.4,Yes,1,Vegan
04/11/2024,PA010,Tokyo,New York,Business Class,324.0,Yes,1,
31/12/2024,PA011,Perth,Tokyo,First Class,646.0,Yes,0,Dairy Free
08/04/2024,PA007,New York,Perth,Business Class,366.0,Yes,0,Vegetarian
31/01/2024,PA009,New York,Tokyo,First Class,536.0,Yes,3,Dairy Free
24/12/2024,PA008,Perth,New York,First Class,407.0,Yes,2,Vegetarian
12/11/2024,PA002,New York,London,Premium Economy,822.5,Yes,2,Nut Free
18/12/2024,PA005,London,Tokyo,Economy,2165.0,Yes,3,
16/03/2024,PA007,New York,Perth,Business Class,426.0,Yes,1,Egg Free
04/06/2024,PA005,London,Tokyo,Premium Economy,1517.5,Yes,3,Nut Free
20/10/2024,PA004,Perth,London,Business Class,697.2,Yes,2,Vegan
14/02/2024,PA007,New York,Perth,First Class,311.0,Yes,3,Vegetarian
24/12/2024,PA004,Perth,London,Business Class,454.8,Yes,3,Vegan
10/06/2024,PA009,New York,Tokyo,First Class,259.0,Yes,3,Vegetarian
05/11/2024,PA011,Perth,Tokyo,Business Class,606.0,Yes,2,Egg Free
03/11/2024,PA008,Perth,New York,Premium Economy,1257.5,Yes,1,Dairy Free
15/07/2024,PA003,London,Perth,Premium Economy,527.5,Yes,0,
05/04/2024,PA003,London,Perth,Economy,3165.0,Yes,2,Nut Free
29/07/2024,PA011,Perth,Tokyo,First Class,343.0,Yes,2,Vegan
05/03/2024,PA005,London,Tokyo,Business Class,654.0,Yes,2,Egg Free
26/03/2024,PA005,London,Tokyo,First Class,444.0,Yes,1,Vegan
24/05/2024,PA012,Tokyo,Perth,Business Class,302.4,Yes,3,
02/12/2024,PA012,Tokyo,Perth,Business Class,664.8,Yes,0,Dairy Free
13/01/2024,PA006,Tokyo,London,First Class,494.0,Yes,3,Nut Free
31/03/2024,PA012,Tokyo,Perth,First Class,639.0,Yes,1,
11/01/2024,PA010,Tokyo,New York,Business Class,562.8,Yes,1,Egg Free
13/09/2024,PA012,Tokyo,Perth,Economy,3345.0,Yes,2,Vegetarian
03/04/2024,PA004,Perth,London,Premium Economy,895.0,Yes,1,Vegan
29/04/2024,PA005,London,Tokyo,Economy,1105.0,Yes,2,Vegan
13/01/2024,PA008,Perth,New York,Business Class,651.6,Yes,1,
06/03/2024,PA006,Tokyo,London,Premium Economy,822.5,Yes,1,Egg Free
23/03/2024,PA001,London,New York,Premium Economy,1375.0,Yes,0,Egg Free
28/04/2024,PA004,Perth,London,Business Class,667.2,Yes,2,
21/07/2024,PA009,New York,Tokyo,First Class,563.0,Yes,1,Vegan
15/06/2024,PA012,Tokyo,Perth,Economy,1340.0,Yes,3,Vegetarian
25/05/2024,PA004,Perth,London,First Class,684.0,Yes,0,Vegan
02/03/2024,PA004,Perth,London,Business Class,715.2,Yes,2,
31/12/2024,PA011,Perth,Tokyo,Economy,1090.0,Yes,0,Vegan
23/06/2024,PA006,Tokyo,London,Business Class,608.4,Yes,0,
17/05/2024,PA005,London,Tokyo,Business Class,307.2,Yes,2,Dairy Free
12/08/2024,PA010,Tokyo,New York,Premium Economy,1312.5,Yes,2,Vegan
18/04/2024,PA004,Perth,London,Economy,2520.0,Yes,3,Vegan
03/10/2024,PA007,New York,Perth,Economy,3420.0,Yes,2,
25/02/2024,PA011,Perth,Tokyo,Premium Economy,1560.0,Yes,2,Vegetarian
02/06/2024,PA001,London,New York,Premium Economy,1052.5,Yes,1,Egg Free
04/12/2024,PA005,London,Tokyo,First Class,350.0,Yes,0,Vegan
27/04/2024,PA005,London,Tokyo,Economy,2095.0,Yes,3,Dairy Free
13/01/2024,PA007,New York,Perth,Economy,2450.0,Yes,0,Egg Free
19/07/2024,PA002,New York,London,First Class,523.0,Yes,0,Egg Free
03/10/2024,PA006,Tokyo,London,Business Class,361.2,Yes,3,Nut Free
02/02/2024,PA008,Perth,New York,Premium Economy,1387.5,Yes,3,Egg Free
16/12/2024,PA008,Perth,New York,First Class,441.0,Yes,1,Vegetarian
22/12/2024,PA001,London,New York,Economy,2325.0,Yes,1,Egg Free
08/04/2024,PA009,New York,Tokyo,Economy,2930.0,Yes,0,Vegetarian
08/04/2024,PA004,Perth,London,Economy,2405.0,Yes,3,Nut Free
25/05/2024,PA003,London,Perth,First Class,660.0,Yes,0,Nut Free
29/09/2024,PA007,New York,Perth,Business Class,806.4,Yes,2,
20/02/2024,PA005,London,Tokyo,Economy,2645.0,Yes,0,Nut Free
30/12/2024,PA003,London,Perth,First Class,488.0,Yes,0,Vegetarian
15/09/2024,PA007,New York,Perth,Business Class,740.4,Yes,1,Vegetarian
27/03/2024,PA008,Perth,New York,Business Class,699.6,Yes,2,Vegetarian
13/09/2024,PA005,London,Tokyo,Business Class,454.8,Yes,2,Egg Free
27/07/2024,PA006,Tokyo,London,First Class,389.0,Yes,2,Vegetarian
25/10/2024,PA012,Tokyo,Perth,Business Class,633.6,Yes,3,Vegetarian
14/08/2024,PA006,Tokyo,London,Business Class,818.4,Yes,3,Vegetarian
22/05/2024,PA009,New York,Tokyo,Business Class,712.8,Yes,1,Dairy Free
22/06/2024,PA002,New York,London,Economy,3160.0,Yes,2,Nut Free
14/03/2024,PA009,New York,Tokyo,First Class,297.0,Yes,0,Vegan
